Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
14,2865333333,2,1188,31,83571,0,7317073,3305509961,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,1508666667,0,2,0,0,Sep,1,1,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,6527,0,2962963,0,0,Jul,2,2,7,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,624,0,5,2379060609,0,Aug,1,1,8,3,New_Visitor,FALSE,TRUE
6,444,1,0,38,20017,6342495,30232558,0,0,June,2,2,2,3,Returning_Visitor,FALSE,FALSE
4,7586666667,0,0,72,1822866667,6756757,24774775,1134860076,0,June,2,2,7,1,Returning_Visitor,FALSE,FALSE
1,686,0,0,73,2265492857,11111111,716821,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,FALSE
4,473,1,0,32,1870966667,0,37037037,0,0,Aug,2,2,9,2,Returning_Visitor,FALSE,FALSE
3,1804,0,0,12,26464,42857143,52380952,0,0,Oct,2,2,2,20,Returning_Visitor,FALSE,FALSE
2,1724,3,134,15,5694933333,0,25,0,0,Sep,2,2,1,2,Returning_Visitor,TRUE,FALSE
23,3351309524,5,3998,88,1839098106,15758703,31587556,0,0,Aug,3,2,3,2,Returning_Visitor,TRUE,FALSE
2,2106,0,0,4,976,0,16666667,0,0,Nov,3,2,7,6,New_Visitor,TRUE,FALSE
2,1522,0,0,28,49488,0,13793103,0,0,Sep,1,8,7,1,New_Visitor,FALSE,FALSE
1,152,0,0,11,2016333333,5555556,5,3149043616,0,June,2,2,5,2,Returning_Visitor,FALSE,TRUE
8,3524,1,4973333333,12,3097,11764706,14705882,0,0,Sep,3,2,1,4,Returning_Visitor,FALSE,FALSE
3,167,0,0,42,124612,0,8888889,0,0,Aug,2,4,1,3,Returning_Visitor,FALSE,FALSE
3,402,0,0,3,413,0,11111111,0,0,Oct,2,2,1,2,Returning_Visitor,TRUE,FALSE
4,1748,0,0,16,2375,0,11111111,0,0,Sep,3,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,13,4724333333,0,4395604,0,0,Jul,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,36,6414083333,60925926,81375661,0,0,Jul,3,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,335,0,133333333,0,0,Aug,3,2,3,4,Returning_Visitor,TRUE,FALSE
7,2364,0,0,14,3417,59649123,84210526,0,0,June,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,6079666667,0,4166667,1947465798,0,Nov,4,1,1,2,New_Visitor,FALSE,TRUE
1,0,2,3026666667,33,8353,5714286,28571429,2159096645,0,Oct,2,5,1,1,Returning_Visitor,TRUE,TRUE
3,154,0,0,8,42208,0,35185185,2793478267,0,Jul,1,1,4,4,Returning_Visitor,FALSE,TRUE
2,228,0,0,81,134275,0,8860759,0,0,Sep,1,1,1,3,Returning_Visitor,FALSE,TRUE
2,1712,0,0,16,218,11111111,33333333,0,0,Oct,1,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,56,1294637143,7407407,3345679,0,0,Aug,1,1,3,3,Returning_Visitor,FALSE,FALSE
3,866,0,0,35,5960333333,0,5263158,0,0,Oct,2,5,1,2,New_Visitor,FALSE,FALSE
10,3676333333,5,745,181,4287960606,0,12467279,4529635712,0,Oct,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,152,0,0,19,3486,0,5555556,0,0,Aug,2,2,7,3,Returning_Visitor,FALSE,TRUE
1,5,1,7,31,5610940141,34375,52507716,0,0,Jul,3,2,3,13,Returning_Visitor,FALSE,FALSE
3,1964,0,0,9,397,27272727,45454545,0,0,Sep,3,2,6,13,Returning_Visitor,FALSE,FALSE
5,8316666667,0,0,18,5855666667,10526316,52631579,0,0,Jul,2,2,2,13,Returning_Visitor,TRUE,FALSE
3,704,0,0,9,1440666667,0,0,0,0,Oct,1,1,1,3,New_Visitor,FALSE,FALSE
0,0,0,0,48,3177366667,8510638,44680851,0,0,Jul,2,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,45,1970,19259259,37925926,0,0,June,4,1,3,3,Returning_Visitor,FALSE,FALSE
4,1381,0,0,20,170898,125,57936508,0,0,Sep,3,3,4,4,Returning_Visitor,TRUE,FALSE
3,9310666667,4,876,32,8100816667,5128205,15099715,1727062073,0,Nov,1,1,5,2,Returning_Visitor,FALSE,TRUE
3,367032967,4,422,51,1187737297,24223602,66119363,6854149002,0,Oct,3,2,1,1,Returning_Visitor,FALSE,FALSE
2,6,0,0,9,895,0,58333333,0,0,Sep,1,1,4,4,Returning_Visitor,TRUE,TRUE
4,6676,0,0,10,2679,0,2777778,0,0,Aug,2,2,7,2,New_Visitor,FALSE,FALSE
0,0,0,0,8,4714,0,75,0,0,June,2,7,2,1,Returning_Visitor,FALSE,FALSE
4,602,0,0,13,4098371212,0,5882353,2010126693,0,Oct,1,1,4,2,New_Visitor,FALSE,TRUE
6,2459333333,2,152,27,13338,12903226,29032258,4945717395,0,Nov,2,2,9,6,Returning_Visitor,FALSE,FALSE
7,2857,0,0,28,5879228571,0,962963,1057326688,0,Nov,1,1,6,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,23,9973142857,0,39130435,0,0,June,1,1,3,15,Returning_Visitor,TRUE,FALSE
5,816,0,0,16,3087,952381,19047619,0,0,Sep,2,4,2,5,New_Visitor,FALSE,FALSE
6,26202,0,0,25,6884533333,0,25904762,2368830117,0,Sep,2,2,3,2,Returning_Visitor,FALSE,FALSE
2,126,0,0,2,1435,0,5,0,0,Aug,3,2,6,5,New_Visitor,TRUE,FALSE
1,222,0,0,34,7818,17142857,28571429,0,0,Oct,2,2,6,1,Returning_Visitor,TRUE,FALSE
4,764,0,0,2,494,0,33333333,1677416803,0,Oct,2,2,6,2,Returning_Visitor,FALSE,TRUE
3,947,0,0,20,3666166667,9090909,4545455,0,0,Jul,1,1,2,4,New_Visitor,FALSE,FALSE
3,1490666667,0,0,19,2856166667,19047619,19047619,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1016,44444444,77777778,0,0,June,2,2,3,1,Returning_Visitor,FALSE,FALSE
6,13222,3,18,22,4188444444,0,1020408,0,0,Oct,2,2,1,2,New_Visitor,TRUE,FALSE
7,42125,0,0,59,1945896667,12239583,10578704,2852919049,0,June,2,6,1,20,Returning_Visitor,FALSE,TRUE
3,732,5,1242666667,10,2397,0,25,0,0,Sep,2,2,5,1,New_Visitor,FALSE,FALSE
7,1157272727,0,0,43,2660283333,30612245,55782313,0,0,Jul,2,2,2,13,Returning_Visitor,FALSE,FALSE
6,4737,1,424,47,2101691541,7435897,2061552,0,0,Jul,3,3,8,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,604,66666667,133333333,0,0,June,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,4068666667,21428571,79761905,0,0,Jul,4,5,3,3,Returning_Visitor,FALSE,FALSE
8,2036,1,0,42,10524,0,4545455,3735725827,0,Nov,2,2,5,2,Returning_Visitor,FALSE,TRUE
3,724,0,0,3,866,0,33333333,0,0,June,1,1,7,3,Returning_Visitor,TRUE,TRUE
3,140,0,0,26,1629438095,0,4938272,0,0,Nov,4,5,2,2,Returning_Visitor,TRUE,FALSE
7,10775,1,10216,33,145475,4761905,968254,4018975207,0,Oct,3,2,1,4,Returning_Visitor,TRUE,FALSE
0,0,1,564,14,1037579088,0,26666667,4592878029,0,Nov,2,2,2,20,Returning_Visitor,FALSE,TRUE
3,312,0,0,4,362,28571429,57142857,0,0,June,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,7018833333,0,23333333,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,FALSE
16,590925,0,0,54,2214230303,9375,31076389,1288569678,0,Oct,2,4,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,7288,0,0,589241766,0,Aug,4,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,22,8488407143,0,952381,0,0,June,2,4,3,2,Returning_Visitor,FALSE,FALSE
5,465,0,0,94,1729716667,5050505,25420875,6322599996,0,Aug,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,June,1,1,9,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,292,0,5,0,0,Jul,1,1,4,3,Returning_Visitor,FALSE,FALSE
3,373,0,0,19,3178,18181818,45454545,0,0,Jul,2,2,7,4,Returning_Visitor,FALSE,FALSE
4,492,0,0,3,22,0,25,0,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
3,529,0,0,8,27858,0,1,2618180656,0,Jul,1,1,1,2,New_Visitor,FALSE,FALSE
9,20185,2,206,43,145893619,0,952381,0,0,Aug,3,2,3,1,New_Visitor,FALSE,FALSE
7,2534,0,0,12,8327,0,4761905,0,0,June,2,5,3,5,New_Visitor,FALSE,FALSE
7,13108,1,1249,159,4362009752,1204819,8667383,6047203519,0,Jul,2,10,2,2,Returning_Visitor,FALSE,FALSE
7,9517,1,111,68,8241573062,0,6666667,3768626909,0,June,2,2,3,3,Returning_Visitor,FALSE,FALSE
14,32548,6,226,24,35963,24324324,42342342,0,0,Sep,1,1,2,4,Returning_Visitor,TRUE,FALSE
6,1744571429,2,242,107,16882494,0,16407828,2385969641,0,June,2,4,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,1705333333,0,0,3796905976,0,Aug,2,5,1,5,New_Visitor,FALSE,TRUE
6,2859,0,0,13,2913,0,125,5311442085,0,Nov,1,1,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,13,4273,0,38461538,0,0,Sep,2,5,1,1,Returning_Visitor,FALSE,FALSE
5,2471,0,0,8,11882,0,30769231,0,0,Oct,1,8,8,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,2518,0,25,0,0,Oct,1,1,1,2,New_Visitor,FALSE,FALSE
4,1036,1,272,26,2609,0,2380952,4712454606,0,Nov,2,6,1,2,Returning_Visitor,TRUE,TRUE
7,1418388889,0,0,33,4865600582,6666667,28784722,1184059922,0,June,2,2,3,1,Returning_Visitor,FALSE,FALSE
1,454,0,0,41,1227713333,19512195,41056911,0,0,Oct,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,6501666667,36363636,60606061,0,0,Oct,1,1,6,1,Returning_Visitor,FALSE,FALSE
2,302,0,0,32,7768833333,0,3125,0,0,Jul,2,4,1,5,New_Visitor,FALSE,FALSE
1,906,0,0,11,4245957143,53333333,55833333,0,0,Aug,3,2,8,1,Returning_Visitor,FALSE,FALSE
10,19625,1,464,271,1229246381,5995204,2001083,38034542,0,Jul,2,2,2,3,Returning_Visitor,TRUE,FALSE
5,163,0,0,5,25,2,4,0,0,Oct,2,2,2,20,New_Visitor,TRUE,FALSE
0,0,0,0,6,2318,66666667,66666667,0,0,Oct,2,5,3,2,Returning_Visitor,FALSE,FALSE
2,9,0,0,26,6230266667,0,9047619,360824516,0,Nov,2,2,4,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,11832,33333333,66666667,0,0,Oct,2,6,2,1,Returning_Visitor,FALSE,FALSE
5,3857777778,2,9,7,5843777778,0,64351852,0,0,Jul,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,398,0,5,0,0,Aug,1,1,1,3,New_Visitor,FALSE,FALSE
3,1338666667,0,0,7,128,0,26666667,0,0,Oct,1,2,1,1,Returning_Visitor,TRUE,FALSE
3,691,0,0,24,3686,0,8888889,0,0,Sep,2,2,1,2,New_Visitor,FALSE,FALSE
3,1421333333,2,1412,8,3612333333,8333333,38888889,0,0,Oct,1,1,1,2,Returning_Visitor,TRUE,FALSE
4,2066,0,0,6,2828,25,25,0,0,Sep,3,2,3,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,2,2,0,0,Nov,3,2,1,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,2,2,0,0,Nov,2,2,1,20,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,2,2,0,0,June,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,3,628,90,2167900476,2898551,13297101,0,0,Aug,1,1,3,4,Returning_Visitor,FALSE,FALSE
2,394,0,0,40,67365,0,14634146,2376322043,0,Nov,4,2,6,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,67,7714133333,0,4205128,0,0,Aug,1,8,9,1,Returning_Visitor,FALSE,FALSE
2,958,0,0,83,4052358631,340136,8176477,1961979883,0,Sep,2,2,4,3,Returning_Visitor,FALSE,TRUE
15,1827,0,0,60,63225,5882353,11960784,0,0,Oct,4,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,4634,0,22222222,0,0,Oct,3,2,1,2,New_Visitor,FALSE,FALSE
1,212,0,0,41,1808953333,0,12195122,0,0,Nov,2,2,3,3,Returning_Visitor,FALSE,FALSE
3,1214,1,6,36,1418377619,5787037,80562169,0,0,Jul,2,2,8,1,Returning_Visitor,TRUE,FALSE
5,1719,4,1451666667,171,4554692744,2259887,4062416,0,0,Sep,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,2301,0,0,7,3814,0,7407407,3525541691,0,Nov,1,1,3,5,Returning_Visitor,FALSE,FALSE
1,192,0,0,55,3134066667,0,6666667,5767419658,0,Aug,2,4,1,1,Returning_Visitor,TRUE,FALSE
3,151,0,0,21,8402863203,0,10763889,0,0,Oct,2,2,3,2,Returning_Visitor,FALSE,FALSE
6,3421,0,0,82,8951111111,2325581,4844961,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE,FALSE
3,1334666667,2,1994,150,4935536124,5664488,16427015,0,0,Oct,2,2,3,13,Returning_Visitor,TRUE,FALSE
6,7204,2,2066,24,7094333333,7142857,16666667,1570942935,0,Aug,2,2,2,2,Returning_Visitor,FALSE,TRUE
1,4,1,0,22,36065,0,1037037,1453922921,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
3,443,0,0,17,46885,1,6666667,642879309,0,Aug,1,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,111,2805038095,5405405,38192738,0,0,Aug,4,1,3,3,Returning_Visitor,TRUE,FALSE
1,5,2,333,16,5215,10526316,21052632,0,0,Jul,2,2,7,1,Returning_Visitor,FALSE,FALSE
2,736,5,1555666667,44,1993396667,1254902,41246499,4107661192,0,Sep,2,2,4,1,Returning_Visitor,FALSE,FALSE
8,8285,0,0,84,2289079157,2556818,13110506,0,0,June,1,1,7,3,Returning_Visitor,FALSE,FALSE
4,412,1,0,15,1424,22222222,77777778,0,0,Jul,1,1,4,2,Returning_Visitor,FALSE,FALSE
5,7020765027,0,0,89,254260431,1811594,12188596,5887666731,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
10,421,0,0,37,5276666667,9090909,32954545,0,0,Aug,1,1,1,2,Returning_Visitor,FALSE,FALSE
1,634,0,0,6,1376,0,13333333,0,0,Oct,2,2,3,1,Returning_Visitor,FALSE,FALSE
5,6903333333,0,0,24,6588466667,0,13793103,429845308,0,Oct,2,6,3,2,Returning_Visitor,FALSE,FALSE
3,816,0,0,13,4439,0,125,0,0,Sep,1,1,5,5,New_Visitor,FALSE,FALSE
1,5088,0,0,7,3798,0,5,0,0,Jul,1,1,1,1,Returning_Visitor,FALSE,FALSE
5,1562,0,0,22,742,0,7407407,3222252197,0,Sep,1,1,3,5,New_Visitor,TRUE,TRUE
2,654,0,0,79,2426006667,1265823,17721519,0,0,Sep,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,181,2,725,9,1362833333,18181818,27272727,0,0,June,2,2,2,2,New_Visitor,FALSE,FALSE
0,0,0,0,20,1116473333,33,27954545,0,0,Oct,3,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,June,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,8356809524,32478632,28162393,0,0,Jul,1,1,6,3,Returning_Visitor,FALSE,FALSE
7,1549333333,0,0,31,91004,18181818,52020202,5316109207,0,Jul,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,2324,0,0,0,0,Aug,1,1,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,7019,7407407,28395062,0,0,Aug,3,2,7,6,Returning_Visitor,FALSE,FALSE
4,827,0,0,26,4052833333,0,1428571,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,51,1219054286,0,12113703,9063088034,0,Aug,2,2,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,0,2,2,0,0,June,2,2,6,13,Returning_Visitor,FALSE,FALSE
4,9423333333,2,72,145,2935255477,1360544,5708347,26809298,0,Aug,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,72,5465320175,33789954,6037786,0,0,Sep,2,5,2,1,Returning_Visitor,FALSE,FALSE
4,2353333333,0,0,10,118,11111111,66666667,0,0,June,2,2,2,3,Returning_Visitor,TRUE,FALSE
7,2164,0,0,37,825205,0,4625745,0,0,Sep,2,2,1,1,Returning_Visitor,FALSE,FALSE
10,8210754098,1,0,55,2400782077,0,10717178,98110865,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE
1,76,1,0,3,146,0,8,0,0,Sep,2,2,1,2,Returning_Visitor,TRUE,FALSE
5,2778,0,0,25,8845,0,3571429,748051616,0,Jul,2,10,2,2,New_Visitor,TRUE,TRUE
1,6213333333,0,0,79,3421653333,4878049,22357724,4127430681,0,Oct,2,4,1,2,Returning_Visitor,FALSE,TRUE
4,558,0,0,17,20232,0,11111111,0,0,Jul,2,2,1,2,New_Visitor,FALSE,FALSE
1,342,0,0,26,5024533333,0,2564103,2265617015,0,Oct,3,2,6,2,New_Visitor,TRUE,TRUE
0,0,1,372,37,2767753333,5555556,15,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE
1,766,2,232,46,4598433333,4255319,46808511,1072449269,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
4,6466666667,0,0,50,93681,0,3773585,0,0,Aug,2,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,8,0,0,0,0,Sep,2,2,2,1,Returning_Visitor,FALSE,FALSE
1,8,0,0,11,701,0,16666667,0,0,Aug,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,3182,0,0,6,117,5,5,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1765,4,12,0,0,Jul,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,2186,0,0,19,5131622222,3333333,75,0,0,Aug,3,2,1,2,Returning_Visitor,FALSE,FALSE
9,2545,0,0,26,7122714286,6060606,28282828,1725866353,0,Sep,2,5,2,3,Returning_Visitor,FALSE,FALSE
10,12512,7,250,414,2388881,9900332,27062016,1033757336,0,Sep,2,2,4,13,Returning_Visitor,FALSE,FALSE
5,791,0,0,36,1081108333,25,25972222,0,0,Sep,1,2,2,2,Returning_Visitor,TRUE,FALSE
0,0,2,53,12,3185333333,0,14285714,0,0,Jul,1,1,2,4,New_Visitor,FALSE,FALSE
0,0,0,0,2,11,0,1,0,0,Aug,3,2,1,4,Returning_Visitor,FALSE,FALSE
2,946,1,746,16,199,0,15789474,0,0,Jul,1,2,9,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Sep,2,4,4,4,Returning_Visitor,FALSE,FALSE
4,604,0,0,7,2076,0,33333333,3084751033,0,Sep,2,2,9,3,Returning_Visitor,FALSE,FALSE
16,3816731217,3,1994,86,161840328,15067698,22043153,3885233567,0,Jul,3,2,8,4,Returning_Visitor,FALSE,TRUE
0,0,1,685,58,1066393635,209249,34950263,0,0,June,3,2,3,6,Returning_Visitor,FALSE,FALSE
5,1502,2,20,22,3926,28,6,0,0,Oct,2,2,7,3,Returning_Visitor,FALSE,FALSE
4,751,0,0,7,1027,0,11111111,0,0,Sep,2,4,6,2,Returning_Visitor,FALSE,TRUE
7,815,0,0,56,8577355067,0,14259607,0,0,June,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,6608,0,0,3383646892,0,June,2,2,6,1,New_Visitor,FALSE,TRUE
0,0,0,0,7,3767,0,0,536853974,0,Aug,2,2,1,2,New_Visitor,FALSE,TRUE
2,3032,0,0,13,1810666667,0,16666667,0,0,Oct,1,1,3,2,Returning_Visitor,TRUE,FALSE
0,0,2,1119,25,3605111111,65384615,66783217,0,0,Jul,3,2,4,3,Returning_Visitor,FALSE,FALSE
3,212,0,0,23,1053175758,2083333,14583333,0,0,Jul,3,2,3,4,Returning_Visitor,FALSE,FALSE
7,7323333333,1,0,310,7710731416,0,751105,98621403,0,Jul,4,1,1,4,Returning_Visitor,FALSE,TRUE
2,766,0,0,28,48891,14814815,22222222,4519820194,0,June,1,2,1,1,Returning_Visitor,TRUE,TRUE
2,7,0,0,40,9064,0,15238095,0,0,Oct,2,2,9,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,202,0,66666667,0,0,Jul,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,8839333333,0,14285714,0,0,Nov,1,1,1,4,New_Visitor,TRUE,FALSE
0,0,1,6,65,2349101818,18785882,46505418,0,0,Jul,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,152,66666667,133333333,0,0,Aug,2,4,1,1,Returning_Visitor,TRUE,FALSE
3,13035,1,212,8,31485,0,18181818,0,0,June,2,2,5,2,New_Visitor,FALSE,TRUE
1,2331428571,0,0,15,1249142857,0,16369048,490908873,0,Jul,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,31,0,33333333,0,0,Oct,2,5,1,1,Returning_Visitor,FALSE,FALSE
14,5744511905,0,0,41,2688864762,0,11853002,3696220452,0,Sep,3,2,3,4,Returning_Visitor,FALSE,TRUE
2,726,1,152,6,425,0,25,0,0,Jul,2,10,1,4,Returning_Visitor,TRUE,FALSE
1,242,0,0,0,0,0,66666667,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,TRUE
4,1905,0,0,29,8679915152,12903226,19354839,0,0,Sep,3,2,3,4,Returning_Visitor,FALSE,FALSE
1,4,0,0,7,4175333333,0,27777778,0,0,Aug,3,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,5367333333,0,12222222,370979448,0,Jul,2,2,3,4,Returning_Visitor,FALSE,TRUE
4,1207,0,0,5,744,0,22222222,0,0,Oct,2,2,4,5,New_Visitor,FALSE,FALSE
0,0,0,0,62,4391666667,3174603,14814815,0,0,June,2,10,2,1,Returning_Visitor,FALSE,FALSE
3,834,0,0,43,2013659524,0,9090909,0,0,Oct,2,2,1,20,Returning_Visitor,FALSE,FALSE
7,2720333333,0,0,13,2951,11764706,17647059,0,0,Nov,3,2,1,20,Returning_Visitor,FALSE,FALSE
2,7676666667,2,9,17,15662,952381,38095238,0,0,Sep,2,2,3,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,2138,625,6875,0,0,Aug,2,2,1,4,Returning_Visitor,FALSE,TRUE
9,1385666667,1,212,39,9774128571,9756098,17615176,0,0,Oct,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,18847,32,68,0,0,Sep,2,2,4,13,Returning_Visitor,FALSE,FALSE
7,1998333333,0,0,27,6699333333,0,0,0,0,Aug,2,5,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,1,0,2,2,0,0,June,1,8,1,1,Returning_Visitor,FALSE,FALSE
1,434,0,0,29,4320222222,0,6896552,0,0,Nov,1,1,1,3,New_Visitor,FALSE,FALSE
6,956,0,0,12,5827333333,14285714,35714286,2132413414,0,Sep,2,2,8,7,Returning_Visitor,FALSE,FALSE
0,0,1,2428,73,186095,5405405,19527027,0,0,June,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,6305333333,0,0,33,3578895238,0,7894737,0,0,Oct,3,2,7,4,Returning_Visitor,FALSE,FALSE
3,124,0,0,10,2659333333,0,15277778,0,0,Sep,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,3138,0,5,1453547145,0,Jul,2,6,3,5,Returning_Visitor,FALSE,FALSE
0,0,1,3,20,7805,4761905,43809524,109112449,0,Jul,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1318333333,0,13333333,3613790493,0,June,1,1,1,5,New_Visitor,FALSE,TRUE
2,1108,0,0,6,8576666667,0,28571429,5957182786,0,Aug,1,1,1,4,Returning_Visitor,FALSE,TRUE
5,1251,2,346,25,88775,13793103,23754789,0,0,Aug,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,1,424,61,1140796667,0,2833333,0,0,June,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,1228,11,133333333,0,0,Jul,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,584,0,1,0,0,Oct,2,4,1,2,New_Visitor,FALSE,FALSE
5,1103,1,218,78,3621606667,0,6024096,1878186098,0,Jul,2,4,4,1,Returning_Visitor,FALSE,FALSE
1,998,0,0,110,205648859,0,4892966,0,0,Jul,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,838,0,0,20,7983,0,9090909,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,71,1094310476,0,9285714,4718931118,0,Oct,4,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,1,222,16,2406,35294118,62352941,0,0,Jul,3,2,9,13,Returning_Visitor,FALSE,FALSE
3,408,1,12,5,96,28571429,42857143,0,0,Sep,3,2,7,4,Returning_Visitor,TRUE,FALSE
2,986,0,0,11,12002,14285714,28571429,1841056693,0,Nov,2,6,2,1,Returning_Visitor,TRUE,FALSE
3,923,3,682,4,817,0,3125,0,0,Jul,1,2,1,4,Returning_Visitor,FALSE,FALSE
1,212,0,0,53,2224633333,11538462,3514652,0,0,Aug,2,2,3,3,Returning_Visitor,FALSE,FALSE
7,966,0,0,9,23062,28571429,28571429,7123156574,0,Nov,3,2,1,1,Returning_Visitor,FALSE,FALSE
11,1573889922,3,3384,46,1624935625,5357143,21391443,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,FALSE
4,755,0,0,10,1589733333,23076923,38461538,2065287956,0,Oct,1,1,3,2,Returning_Visitor,TRUE,TRUE
2,3718,0,0,5,255,0,28571429,0,0,Sep,3,2,4,2,New_Visitor,FALSE,FALSE
7,739,0,0,58,3441806667,0,10752688,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,2166,0,0,36,9378653488,40350877,69414101,0,0,Oct,3,2,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,2,2,0,0,Sep,1,1,2,2,Returning_Visitor,FALSE,FALSE
2,166,1,1846666667,32,7832085714,0,5714286,0,0,Jul,2,4,2,5,New_Visitor,FALSE,TRUE
3,2154,0,0,19,12217,0,0,0,0,June,2,2,1,2,New_Visitor,FALSE,FALSE
5,14155,0,0,34,5883666667,0,30246914,8041078329,0,Aug,2,5,1,1,Returning_Visitor,FALSE,TRUE
2,6,0,0,38,8764766667,0,14529915,6328693274,0,Oct,3,2,1,1,Returning_Visitor,FALSE,TRUE
8,1210333333,0,0,9,2308333333,0,35714286,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
7,3808,0,0,50,2653196667,15686275,27908497,0,0,Aug,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,18556,27272727,54545455,0,0,Sep,2,2,1,1,Returning_Visitor,FALSE,FALSE
